[2025-10-03 17:06:20,151]	(INFO)	Logging initialized at 2025-10-03_17-06 (run by roprasad)
[2025-10-03 17:06:21,690]	(INFO)	Problem for identifier sub-3000112_all_audacity_s2_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s2_r1/audacity/sub-3000112/, folder exists but no identifier or sub-3000112_all_audacity_s2_r1_e1_no-data.txt was found)
[2025-10-03 17:06:21,690]	(INFO)	Problem for identifier sub-3000242_all_zoom_s1_r1_e1: Missing identifier - Missing identifier (should be at /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s1_r1/zoom/sub-3000242/, folder exists but no identifier or sub-3000242_all_zoom_s1_r1_e1_no-data.txt was found)
[2025-10-03 17:06:21,691]	(DEBUG)	Found 25 unique subject/session/run combinations
[2025-10-03 17:06:21,691]	(DEBUG)	Checking identifier sub-3000003_all_audacity_s3_r1_e1
[2025-10-03 17:06:21,691]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000003/
[2025-10-03 17:06:21,691]	(DEBUG)	Identifier datatype is audacity
[2025-10-03 17:06:21,692]	(DEBUG)	Found 1 file(s) for identifier sub-3000003_all_audacity_s3_r1_e1
[2025-10-03 17:06:21,693]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000003/: ['sub-3000003_all_audacity_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,693]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,693]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,695]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,695]	(DEBUG)	Found 1 correctly named file(s)
[2025-10-03 17:06:21,695]	(DEBUG)	Correct directory for file sub-3000003_all_audacity_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000003
[2025-10-03 17:06:21,695]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,696]	(DEBUG)	Expect 1 file(s) for identifier sub-3000003_all_audacity_s3_r1_e1: ['sub-3000003_all_audacity_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,696]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,696]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,696]	(DEBUG)	Identifier sub-3000003_all_audacity_s3_r1_e1 had no errors
[2025-10-03 17:06:21,696]	(DEBUG)	Checking identifier sub-3000003_all_digi_s3_r1_e1
[2025-10-03 17:06:21,696]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/digi/sub-3000003/
[2025-10-03 17:06:21,696]	(DEBUG)	Identifier datatype is digi
[2025-10-03 17:06:21,697]	(DEBUG)	Found 1 file(s) for identifier sub-3000003_all_digi_s3_r1_e1
[2025-10-03 17:06:21,698]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/digi/sub-3000003/: ['sub-3000003_all_digi_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,698]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,698]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,699]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,700]	(DEBUG)	Found 1 correctly named file(s)
[2025-10-03 17:06:21,700]	(DEBUG)	Correct directory for file sub-3000003_all_digi_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/digi/sub-3000003
[2025-10-03 17:06:21,700]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,700]	(DEBUG)	Expect 1 file(s) for identifier sub-3000003_all_digi_s3_r1_e1: ['sub-3000003_all_digi_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,700]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,700]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,700]	(DEBUG)	Identifier sub-3000003_all_digi_s3_r1_e1 had no errors
[2025-10-03 17:06:21,701]	(DEBUG)	Checking identifier sub-3000003_all_eeg_s3_r1_e1
[2025-10-03 17:06:21,701]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000003/
[2025-10-03 17:06:21,701]	(DEBUG)	Identifier datatype is eeg
[2025-10-03 17:06:21,701]	(DEBUG)	Found 3 file(s) for identifier sub-3000003_all_eeg_s3_r1_e1
[2025-10-03 17:06:21,703]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000003/: ['sub-3000003_all_eeg_s3_r1_e1.vmrk', 'sub-3000003_all_eeg_s3_r1_e1.vhdr', 'sub-3000003_all_eeg_s3_r1_e1.eeg']
[2025-10-03 17:06:21,703]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,704]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,706]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,706]	(DEBUG)	Found 3 correctly named file(s)
[2025-10-03 17:06:21,706]	(DEBUG)	Correct directory for file sub-3000003_all_eeg_s3_r1_e1.vmrk is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000003
[2025-10-03 17:06:21,706]	(DEBUG)	Correct directory for file sub-3000003_all_eeg_s3_r1_e1.eeg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000003
[2025-10-03 17:06:21,706]	(DEBUG)	Correct directory for file sub-3000003_all_eeg_s3_r1_e1.vhdr is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000003
[2025-10-03 17:06:21,706]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,707]	(DEBUG)	Expect 3 file(s) for identifier sub-3000003_all_eeg_s3_r1_e1: ['sub-3000003_all_eeg_s3_r1_e1.eeg', 'sub-3000003_all_eeg_s3_r1_e1.vhdr', 'sub-3000003_all_eeg_s3_r1_e1.vmrk']
[2025-10-03 17:06:21,707]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,707]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,711]	(DEBUG)	Found 0 EEG error(s)
[2025-10-03 17:06:21,711]	(DEBUG)	Identifier sub-3000003_all_eeg_s3_r1_e1 had no errors
[2025-10-03 17:06:21,711]	(DEBUG)	Checking identifier sub-3000003_all_zoom_s3_r1_e1
[2025-10-03 17:06:21,711]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/zoom/sub-3000003/
[2025-10-03 17:06:21,711]	(DEBUG)	Identifier datatype is zoom
[2025-10-03 17:06:21,712]	(DEBUG)	Found 1 file(s) for identifier sub-3000003_all_zoom_s3_r1_e1
[2025-10-03 17:06:21,713]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/zoom/sub-3000003/: ['sub-3000003_all_zoom_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,714]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,714]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,715]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,715]	(DEBUG)	Found 1 correctly named file(s)
[2025-10-03 17:06:21,715]	(DEBUG)	Correct directory for file sub-3000003_all_zoom_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/zoom/sub-3000003
[2025-10-03 17:06:21,715]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,716]	(DEBUG)	Expect 1 file(s) for identifier sub-3000003_all_zoom_s3_r1_e1: ['sub-3000003_all_zoom_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,716]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,716]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,716]	(DEBUG)	Identifier sub-3000003_all_zoom_s3_r1_e1 had no errors
[2025-10-03 17:06:21,716]	(DEBUG)	Checking identifier sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1
[2025-10-03 17:06:21,716]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000003/
[2025-10-03 17:06:21,716]	(DEBUG)	Identifier datatype is psychopy
[2025-10-03 17:06:21,717]	(DEBUG)	Found 3 file(s) for identifier sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1
[2025-10-03 17:06:21,719]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000003/: ['sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.csv', 'sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.psydat', 'sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.log']
[2025-10-03 17:06:21,719]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,719]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,721]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,721]	(DEBUG)	Found 3 correctly named file(s)
[2025-10-03 17:06:21,721]	(DEBUG)	Correct directory for file sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.psydat is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000003
[2025-10-03 17:06:21,721]	(DEBUG)	Correct directory for file sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.log is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000003
[2025-10-03 17:06:21,722]	(DEBUG)	Correct directory for file sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.csv is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000003
[2025-10-03 17:06:21,722]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,722]	(DEBUG)	Expect 3 file(s) for identifier sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1: ['sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.csv', 'sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.log', 'sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1.psydat']
[2025-10-03 17:06:21,722]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,722]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,743]	(DEBUG)	Found 0 psychopy error(s)
[2025-10-03 17:06:21,743]	(DEBUG)	Identifier sub-3000003_arrow-alert-v1-2_psychopy_s3_r1_e1 had no errors
[2025-10-03 17:06:21,743]	(DEBUG)	Checking identifier sub-3000004_all_audacity_s3_r1_e1
[2025-10-03 17:06:21,743]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000004/
[2025-10-03 17:06:21,743]	(DEBUG)	Identifier datatype is audacity
[2025-10-03 17:06:21,744]	(DEBUG)	Found 1 file(s) for identifier sub-3000004_all_audacity_s3_r1_e1
[2025-10-03 17:06:21,745]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000004/: ['sub-3000004_all_audacity_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,746]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,746]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,746]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,746]	(DEBUG)	Found 1 correctly named file(s)
[2025-10-03 17:06:21,746]	(DEBUG)	Correct directory for file sub-3000004_all_audacity_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000004
[2025-10-03 17:06:21,747]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,747]	(DEBUG)	Expect 1 file(s) for identifier sub-3000004_all_audacity_s3_r1_e1: ['sub-3000004_all_audacity_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,747]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,747]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,747]	(DEBUG)	Identifier sub-3000004_all_audacity_s3_r1_e1 had no errors
[2025-10-03 17:06:21,747]	(DEBUG)	Checking identifier sub-3000004_all_digi_s3_r1_e1
[2025-10-03 17:06:21,747]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/digi/sub-3000004/
[2025-10-03 17:06:21,747]	(DEBUG)	Identifier datatype is digi
[2025-10-03 17:06:21,748]	(DEBUG)	Found 1 file(s) for identifier sub-3000004_all_digi_s3_r1_e1
[2025-10-03 17:06:21,749]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/digi/sub-3000004/: ['sub-3000004_all_digi_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,750]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,750]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,750]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,750]	(DEBUG)	Found 1 correctly named file(s)
[2025-10-03 17:06:21,750]	(DEBUG)	Correct directory for file sub-3000004_all_digi_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/digi/sub-3000004
[2025-10-03 17:06:21,751]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,751]	(DEBUG)	Expect 1 file(s) for identifier sub-3000004_all_digi_s3_r1_e1: ['sub-3000004_all_digi_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,751]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,751]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,751]	(DEBUG)	Identifier sub-3000004_all_digi_s3_r1_e1 had no errors
[2025-10-03 17:06:21,751]	(DEBUG)	Checking identifier sub-3000004_all_eeg_s3_r1_e1
[2025-10-03 17:06:21,752]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000004/
[2025-10-03 17:06:21,752]	(DEBUG)	Identifier datatype is eeg
[2025-10-03 17:06:21,752]	(DEBUG)	Found 3 file(s) for identifier sub-3000004_all_eeg_s3_r1_e1
[2025-10-03 17:06:21,754]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000004/: ['sub-3000004_all_eeg_s3_r1_e1.vmrk', 'sub-3000004_all_eeg_s3_r1_e1.vhdr', 'sub-3000004_all_eeg_s3_r1_e1.eeg']
[2025-10-03 17:06:21,754]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,754]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,756]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,756]	(DEBUG)	Found 3 correctly named file(s)
[2025-10-03 17:06:21,756]	(DEBUG)	Correct directory for file sub-3000004_all_eeg_s3_r1_e1.vmrk is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000004
[2025-10-03 17:06:21,756]	(DEBUG)	Correct directory for file sub-3000004_all_eeg_s3_r1_e1.vhdr is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000004
[2025-10-03 17:06:21,757]	(DEBUG)	Correct directory for file sub-3000004_all_eeg_s3_r1_e1.eeg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/eeg/sub-3000004
[2025-10-03 17:06:21,757]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,757]	(DEBUG)	Expect 3 file(s) for identifier sub-3000004_all_eeg_s3_r1_e1: ['sub-3000004_all_eeg_s3_r1_e1.eeg', 'sub-3000004_all_eeg_s3_r1_e1.vhdr', 'sub-3000004_all_eeg_s3_r1_e1.vmrk']
[2025-10-03 17:06:21,757]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,757]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,760]	(DEBUG)	Found 0 EEG error(s)
[2025-10-03 17:06:21,761]	(DEBUG)	Identifier sub-3000004_all_eeg_s3_r1_e1 had no errors
[2025-10-03 17:06:21,761]	(DEBUG)	Checking identifier sub-3000004_all_zoom_s3_r1_e1
[2025-10-03 17:06:21,761]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/zoom/sub-3000004/
[2025-10-03 17:06:21,761]	(DEBUG)	Identifier datatype is zoom
[2025-10-03 17:06:21,762]	(DEBUG)	Found 1 file(s) for identifier sub-3000004_all_zoom_s3_r1_e1
[2025-10-03 17:06:21,763]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/zoom/sub-3000004/: ['sub-3000004_all_zoom_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,763]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,763]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,764]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,764]	(DEBUG)	Found 1 correctly named file(s)
[2025-10-03 17:06:21,764]	(DEBUG)	Correct directory for file sub-3000004_all_zoom_s3_r1_e1.zip.gpg is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/zoom/sub-3000004
[2025-10-03 17:06:21,764]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,765]	(DEBUG)	Expect 1 file(s) for identifier sub-3000004_all_zoom_s3_r1_e1: ['sub-3000004_all_zoom_s3_r1_e1.zip.gpg']
[2025-10-03 17:06:21,765]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,765]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,765]	(DEBUG)	Identifier sub-3000004_all_zoom_s3_r1_e1 had no errors
[2025-10-03 17:06:21,765]	(DEBUG)	Checking identifier sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1
[2025-10-03 17:06:21,765]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000004/
[2025-10-03 17:06:21,765]	(DEBUG)	Identifier datatype is psychopy
[2025-10-03 17:06:21,766]	(DEBUG)	Found 3 file(s) for identifier sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1
[2025-10-03 17:06:21,768]	(DEBUG)	Found 3 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000004/: ['sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.psydat', 'sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.csv', 'sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.log']
[2025-10-03 17:06:21,768]	(DEBUG)	has_deviation=False, has_no_data=False
[2025-10-03 17:06:21,768]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,770]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,770]	(DEBUG)	Found 3 correctly named file(s)
[2025-10-03 17:06:21,770]	(DEBUG)	Correct directory for file sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.psydat is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000004
[2025-10-03 17:06:21,770]	(DEBUG)	Correct directory for file sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.csv is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000004
[2025-10-03 17:06:21,770]	(DEBUG)	Correct directory for file sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.log is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/psychopy/sub-3000004
[2025-10-03 17:06:21,770]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,771]	(DEBUG)	Expect 3 file(s) for identifier sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1: ['sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.csv', 'sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.log', 'sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1.psydat']
[2025-10-03 17:06:21,771]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,771]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,791]	(DEBUG)	Found 0 psychopy error(s)
[2025-10-03 17:06:21,791]	(DEBUG)	Identifier sub-3000004_arrow-alert-v1-2_psychopy_s3_r1_e1 had no errors
[2025-10-03 17:06:21,791]	(DEBUG)	Checking identifier sub-3000005_all_audacity_s3_r1_e1
[2025-10-03 17:06:21,791]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000005/
[2025-10-03 17:06:21,791]	(DEBUG)	Identifier datatype is audacity
[2025-10-03 17:06:21,792]	(DEBUG)	Found 1 file(s) for identifier sub-3000005_all_audacity_s3_r1_e1
[2025-10-03 17:06:21,794]	(DEBUG)	Found 1 file(s) in directory /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000005/: ['sub-3000005_all_audacity_s3_r1_e1_no-data.txt']
[2025-10-03 17:06:21,794]	(DEBUG)	has_deviation=False, has_no_data=True
[2025-10-03 17:06:21,794]	(DEBUG)	Found 0 missing identifier(s)
[2025-10-03 17:06:21,794]	(DEBUG)	Found 0 misnamed file(s)
[2025-10-03 17:06:21,794]	(DEBUG)	Found 1 correctly named file(s)
[2025-10-03 17:06:21,794]	(DEBUG)	Correct directory for file sub-3000005_all_audacity_s3_r1_e1_no-data.txt is /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/audacity/sub-3000005
[2025-10-03 17:06:21,794]	(DEBUG)	Found 0 misplaced file(s)
[2025-10-03 17:06:21,794]	(DEBUG)	Expect 1 file(s) for identifier sub-3000005_all_audacity_s3_r1_e1: ['sub-3000005_all_audacity_s3_r1_e1_no-data.txt']
[2025-10-03 17:06:21,794]	(DEBUG)	Found 0 missing file(s)
[2025-10-03 17:06:21,794]	(DEBUG)	Found 0 unexpected file(s)
[2025-10-03 17:06:21,794]	(DEBUG)	Identifier sub-3000005_all_audacity_s3_r1_e1 had no errors
[2025-10-03 17:06:21,795]	(DEBUG)	Checking identifier sub-3000005_all_digi_s3_r1_e1
[2025-10-03 17:06:21,795]	(DEBUG)	Initialized id_dir as /home/data/NDClab/datasets/test-donotuse-mini-dataset/sourcedata/raw/s3_r1/digi/sub-3000005/
